course_rating,assignments_per_week,attendance_required,professor_rating,sentiment_score,subject_area,units,hours_per_week,projects,midterms_count,final_exam,grading_strictness,student_percentage_estimate,drop_rate,failure_rate,difficulty_score,difficulty_level
3.8,2,1,4.0,0.54,STEM,9,9,1,2,1,3.8,60.7,0.25,0.38,28.522922616687197,Hard
1.2,3,1,3.0,0.62,STEM,9,11,0,1,1,5.0,50.3,0.23,0.4,36.472733319345444,Hard
1.0,5,0,2.0,-0.77,Social Science,9,12,0,1,0,2.4,74.3,0.18,0.2,22.433260632101067,Medium
4.8,1,0,5.0,0.65,Social Science,3,3,0,0,0,3.3,80.5,0.11,0.21,-1.98894013525188,Easy
2.4,3,0,3.0,-0.81,STEM,9,10,1,1,0,2.7,70.8,0.26,0.35,25.862231034733256,Hard
3.1,2,0,4.0,0.19,Social Science,3,4,0,1,1,4.9,64.4,0.23,0.35,17.151853630151717,Medium
2.1,4,0,4.0,-0.34,STEM,6,10,1,1,1,4.3,62.7,0.21,0.35,30.079915461046387,Hard
1.0,4,1,1.0,-1.0,STEM,3,8,0,2,1,3.0,68.1,0.27,0.4,34.797050734456256,Hard
1.0,4,1,1.0,-0.65,Social Science,9,13,0,2,1,1.5,81.6,0.12,0.16,23.545452486490976,Medium
1.7,5,0,3.0,-0.15,Humanities,9,13,1,2,0,1.2,83.7,0.09,0.17,17.944759154792965,Medium
2.6,0,0,3.0,-0.12,Humanities,9,7,0,0,1,1.0,89.9,0.06,0.11,1.8854713743716507,Easy
4.4,2,0,4.0,0.58,Social Science,9,9,1,2,1,1.5,83.5,0.18,0.23,7.618109671620184,Easy
1.0,2,0,1.0,-1.0,STEM,9,10,1,0,0,3.5,66.5,0.2,0.3,26.806101238799073,Hard
2.0,2,1,2.0,-0.81,Humanities,12,11,1,1,1,2.1,82.8,0.1,0.12,16.147027088326134,Medium
2.0,3,0,3.0,-0.5,Humanities,9,10,1,2,1,1.8,76.8,0.26,0.29,19.007282935145877,Medium
1.0,4,1,1.0,-1.0,Humanities,3,7,0,1,1,4.6,66.3,0.25,0.32,26.271711270405188,Hard
3.7,3,1,3.0,0.33,Social Science,3,4,0,0,0,1.4,86.5,0.15,0.14,4.8165016224371,Easy
1.0,3,0,1.0,-0.91,Social Science,12,13,0,1,1,4.9,63.4,0.3,0.4,28.23789721353159,Hard
1.8,0,1,3.0,0.75,Social Science,3,3,0,0,0,3.4,65.5,0.27,0.4,9.394716997284338,Easy
3.3,1,0,3.0,-0.57,Social Science,6,6,1,1,1,1.0,83.3,0.11,0.12,8.22392433086521,Easy
3.7,0,0,4.0,-0.56,STEM,9,6,0,1,1,2.0,86.8,0.09,0.1,3.6368682141765385,Easy
1.0,2,0,2.0,-1.0,Social Science,12,12,1,2,1,4.6,54.1,0.27,0.4,27.16673164090984,Hard
1.6,0,0,2.0,-0.57,Social Science,12,9,0,0,1,4.4,72.9,0.2,0.28,16.146640527958066,Medium
1.0,2,1,1.0,-0.32,Social Science,9,9,0,1,0,4.1,74.7,0.17,0.23,18.104587745324327,Medium
2.1,1,1,2.0,-0.15,Humanities,12,10,0,2,1,2.5,76.7,0.23,0.26,17.340112039956093,Medium
2.9,5,1,4.0,0.53,STEM,9,12,0,1,0,2.6,68.7,0.19,0.31,28.056714454343446,Hard
4.1,2,1,4.0,0.37,Social Science,12,10,1,1,1,3.7,68.0,0.16,0.27,16.499342497883543,Medium
2.6,4,0,4.0,0.02,Humanities,3,7,0,1,0,4.3,68.0,0.23,0.27,17.159084939381078,Medium
3.9,2,0,4.0,0.99,Social Science,9,8,1,1,0,2.9,66.3,0.3,0.38,15.924754525459486,Medium
2.9,1,0,4.0,0.48,Social Science,3,2,0,0,0,2.6,77.3,0.21,0.22,1.5624351734982669,Easy
2.5,1,1,3.0,0.21,STEM,9,8,0,1,0,3.4,67.5,0.23,0.32,19.726547938913118,Medium
4.6,0,1,5.0,1.0,STEM,3,1,1,1,0,2.0,74.8,0.1,0.21,-1.281534319487006,Easy
4.7,0,1,5.0,0.84,Humanities,12,9,1,1,1,2.6,87.4,0.03,0.02,-1.520504290056182,Easy
1.9,2,1,2.0,0.25,Social Science,12,12,1,0,0,2.1,76.5,0.12,0.15,14.182663219087914,Medium
1.3,4,1,2.0,-1.0,Social Science,6,10,1,2,1,2.3,81.1,0.13,0.14,23.33116606573717,Medium
1.0,4,0,1.0,-1.0,Social Science,3,5,0,0,0,1.6,83.1,0.14,0.17,15.412831734740273,Medium
2.5,4,0,3.0,-0.38,Humanities,12,13,0,2,0,3.6,85.5,0.15,0.21,19.53082760186507,Medium
2.2,1,1,2.0,-0.99,STEM,9,7,1,2,0,1.5,78.6,0.18,0.24,20.227800729682546,Medium
1.0,5,0,2.0,-0.97,Humanities,12,13,1,1,1,2.1,85.0,0.17,0.17,23.252219592696466,Medium
3.6,5,0,3.0,0.74,Social Science,3,6,1,2,0,2.0,84.0,0.08,0.13,8.628754805519169,Easy
2.5,1,1,4.0,0.35,STEM,9,8,0,1,0,3.7,76.8,0.16,0.21,14.970211647603449,Medium
2.1,4,1,3.0,-0.47,Social Science,3,7,1,0,1,3.5,74.1,0.25,0.33,21.063280145112714,Medium
2.7,2,1,3.0,0.12,Social Science,12,10,1,0,1,1.5,79.9,0.15,0.16,12.035928381860252,Easy
2.9,0,1,4.0,0.3,Humanities,3,2,0,0,1,3.2,83.2,0.05,0.08,0.02350939132384544,Easy
1.0,3,1,1.0,-0.37,STEM,9,10,0,0,1,1.0,73.5,0.13,0.21,21.73858017543997,Medium
1.0,5,0,2.0,-1.0,STEM,9,12,0,1,1,4.5,61.5,0.29,0.4,37.979225565001755,Hard
2.3,2,1,2.0,-0.17,Humanities,3,3,1,1,0,2.9,77.9,0.2,0.21,12.045347951819378,Easy
2.4,4,0,4.0,0.34,Social Science,9,9,1,1,0,4.4,71.4,0.18,0.26,17.876964399338213,Medium
1.0,2,0,1.0,-0.66,Humanities,9,8,0,0,0,4.7,77.9,0.19,0.28,17.05890036454177,Medium
2.6,1,0,3.0,-1.0,STEM,6,5,1,2,1,1.3,76.7,0.19,0.28,16.425925649955115,Medium
1.9,5,0,2.0,-0.2,Social Science,12,15,1,1,1,3.5,73.9,0.25,0.34,26.15633509581333,Hard
1.3,1,1,2.0,-0.51,STEM,3,3,1,0,1,3.6,59.0,0.28,0.4,24.070715210217735,Medium
2.5,4,0,4.0,-0.23,Social Science,12,14,1,0,1,4.9,62.1,0.27,0.32,28.41086526423939,Hard
1.2,4,1,2.0,-1.0,Humanities,3,8,0,0,0,2.0,75.4,0.23,0.33,18.35352882348747,Medium
2.8,1,1,4.0,-0.47,STEM,9,9,0,2,1,2.2,75.3,0.18,0.31,18.20681472063123,Medium
2.6,2,1,3.0,0.19,Humanities,9,9,1,0,0,4.2,63.7,0.3,0.4,19.906113680907303,Medium
2.0,5,0,2.0,-0.41,Humanities,9,13,0,2,0,2.5,87.0,0.08,0.17,21.267025564774865,Medium
1.2,3,1,2.0,-1.0,Social Science,9,10,1,1,1,2.5,84.0,0.12,0.17,20.181126892278854,Medium
4.1,1,1,4.0,1.0,Humanities,3,2,0,0,0,2.6,83.2,0.12,0.16,-2.1121757062155524,Easy
3.1,2,1,3.0,-0.57,Humanities,3,5,1,0,0,2.7,80.1,0.04,0.11,7.7130085911900785,Easy
1.0,0,1,1.0,-1.0,Humanities,3,1,1,2,1,4.5,75.9,0.18,0.23,16.57321889993689,Medium
2.3,5,0,3.0,-0.36,STEM,9,11,0,0,0,3.7,70.0,0.17,0.25,27.472585135175056,Hard
2.0,4,1,3.0,-0.46,STEM,12,16,1,1,0,4.3,61.8,0.3,0.39,39.41770467064455,Hard
3.2,1,1,4.0,-0.83,Humanities,9,7,0,0,1,4.6,69.1,0.16,0.23,14.425670084186336,Medium
3.5,2,0,4.0,0.57,STEM,9,10,1,0,0,3.3,65.5,0.28,0.36,20.06115986615939,Medium
1.0,5,1,1.0,-0.9,Social Science,12,14,1,2,0,1.3,87.9,0.11,0.18,26.23479404649479,Hard
3.0,5,0,3.0,-0.66,Humanities,9,11,1,0,0,4.6,75.6,0.1,0.18,19.651898215431498,Medium
1.8,2,0,3.0,-1.0,STEM,9,8,0,1,0,2.3,70.4,0.19,0.28,20.08379306862393,Medium
1.1,5,0,2.0,-1.0,STEM,3,9,1,1,1,4.8,62.2,0.25,0.35,36.31463798173806,Hard
4.1,5,1,3.0,0.33,Humanities,6,10,0,2,0,1.9,80.4,0.2,0.22,15.455783405206757,Medium
1.0,2,1,1.0,-1.0,Social Science,3,5,0,0,0,1.3,84.7,0.13,0.22,13.530996196839476,Easy
4.0,2,1,4.0,0.3,Social Science,3,5,0,1,1,3.2,74.0,0.18,0.26,11.574057180247893,Easy
2.1,5,1,2.0,-0.43,Social Science,9,13,0,2,0,1.5,86.0,0.14,0.19,20.258425879872984,Medium
3.6,4,1,4.0,0.0,STEM,9,11,0,2,0,3.9,60.1,0.3,0.4,32.56259922310749,Hard
2.5,5,0,3.0,-0.33,STEM,3,9,0,1,1,3.2,64.3,0.28,0.4,30.047173987171753,Hard
1.5,2,0,2.0,0.01,Social Science,9,8,1,2,0,2.3,72.2,0.22,0.34,17.41320070214727,Medium
3.1,4,0,4.0,-0.02,STEM,9,10,0,1,1,4.1,61.5,0.29,0.4,30.80923281982889,Hard
2.7,2,1,4.0,-0.13,Social Science,9,10,0,2,0,3.8,69.5,0.14,0.17,16.195902351338223,Medium
2.6,0,1,3.0,-0.3,Humanities,12,9,0,0,0,2.4,85.5,0.05,0.11,5.621067576680944,Easy
1.0,2,1,1.0,-0.61,STEM,12,10,0,2,1,2.9,67.4,0.25,0.32,31.639331340112175,Hard
2.7,3,1,4.0,0.59,Social Science,9,9,1,0,0,2.8,80.3,0.18,0.27,10.839135635198534,Easy
3.4,4,1,5.0,0.42,Social Science,9,11,0,0,0,4.3,71.9,0.19,0.23,16.26721503884541,Medium
1.3,1,0,3.0,-0.26,Humanities,12,10,1,1,1,4.5,75.6,0.14,0.18,15.774556151656158,Medium
1.0,3,1,1.0,-1.0,STEM,9,9,0,1,0,1.3,76.1,0.14,0.22,23.523678636894665,Medium
2.4,5,0,3.0,-0.1,Humanities,3,8,1,1,1,3.0,80.9,0.09,0.18,15.138088549871972,Medium
1.0,3,1,2.0,-0.87,Social Science,3,6,1,2,0,4.2,61.0,0.29,0.4,24.757856382146684,Hard
2.1,1,1,3.0,0.16,STEM,6,4,1,1,0,4.4,65.3,0.2,0.37,18.84499971838428,Medium
4.9,5,0,5.0,0.47,Social Science,9,12,1,1,0,1.7,76.0,0.2,0.3,16.171287764511483,Medium
3.4,0,1,4.0,0.57,Humanities,9,5,1,1,0,4.1,71.8,0.19,0.28,7.712744079527491,Easy
2.7,5,0,4.0,0.37,Social Science,9,15,0,2,1,4.7,57.4,0.25,0.39,31.164437064501914,Hard
2.1,4,1,3.0,-0.35,Social Science,12,11,1,1,0,3.9,68.9,0.23,0.34,24.559169845879815,Medium
1.2,4,1,3.0,-0.35,STEM,12,14,1,0,0,2.6,66.8,0.16,0.27,29.102316802915038,Hard
1.4,0,1,2.0,-0.01,Humanities,3,2,1,0,1,2.6,75.9,0.07,0.14,7.316722648784435,Easy
1.0,0,0,1.0,-0.74,Humanities,9,4,1,1,0,2.6,89.8,0.07,0.16,9.495107790249927,Easy
1.0,5,1,2.0,-0.21,Humanities,12,16,1,2,0,3.8,77.6,0.11,0.16,27.506100684760575,Hard
3.0,0,0,3.0,-0.85,STEM,3,4,1,0,0,2.5,70.6,0.12,0.24,10.605978033114955,Easy
1.8,4,1,2.0,-1.0,Humanities,9,10,0,1,1,4.8,72.5,0.19,0.29,25.355770226105488,Hard
4.4,2,0,5.0,0.2,Humanities,9,9,1,2,1,1.2,86.8,0.11,0.16,5.190201434625939,Easy
3.7,3,0,5.0,0.48,Humanities,9,9,1,1,1,4.8,68.8,0.25,0.38,18.15673899776953,Medium
1.9,2,1,2.0,-1.0,Humanities,6,7,1,2,0,1.8,85.0,0.08,0.2,15.321036995126008,Medium
1.0,5,0,2.0,-0.61,STEM,3,10,1,1,1,3.5,71.5,0.18,0.3,32.483506126586974,Hard
4.8,5,0,5.0,0.98,Social Science,9,11,0,1,1,1.7,78.5,0.15,0.27,11.256207724715457,Easy
2.1,5,0,3.0,-0.79,Social Science,9,14,1,2,0,4.8,80.0,0.14,0.19,25.68023301930078,Hard
1.5,3,0,3.0,-0.39,Humanities,12,12,1,2,0,2.3,85.7,0.15,0.17,16.31952790037067,Medium
2.3,3,1,3.0,-0.07,Social Science,3,6,0,1,1,3.6,66.2,0.23,0.37,20.772168878589003,Medium
1.1,2,1,2.0,-1.0,STEM,9,10,1,2,1,3.7,67.4,0.22,0.33,32.60183991522887,Hard
2.3,5,1,4.0,1.0,Humanities,9,11,1,2,1,1.6,81.7,0.17,0.15,15.483898015248332,Medium
3.7,0,0,4.0,-0.11,Humanities,9,6,0,0,0,2.0,86.2,0.15,0.17,1.56063435651473,Easy
5.0,5,0,5.0,1.0,Social Science,6,10,0,2,1,4.7,65.4,0.21,0.36,22.367032772481345,Medium
3.6,0,1,4.0,0.87,Social Science,3,2,1,0,1,1.2,77.8,0.14,0.17,0.3125926324150769,Easy
1.6,5,0,3.0,-0.75,Social Science,9,11,1,2,0,3.1,76.0,0.15,0.21,22.78086111464355,Medium
3.4,0,0,4.0,0.65,STEM,12,9,0,0,1,2.4,79.7,0.15,0.22,3.795685478969176,Easy
2.8,0,1,3.0,-0.75,Social Science,6,3,1,1,0,1.3,83.2,0.15,0.19,5.841847345184747,Easy
1.0,5,1,2.0,-0.61,Humanities,3,8,1,1,0,3.9,76.3,0.08,0.2,21.29677333650621,Medium
4.7,5,1,4.0,0.49,Social Science,3,9,0,0,1,2.2,78.3,0.2,0.22,11.3136707004311,Easy
3.1,5,0,3.0,-0.64,Social Science,9,14,0,0,1,3.7,74.1,0.21,0.3,24.945548581404612,Hard
2.3,0,0,3.0,-0.84,Social Science,3,2,1,0,1,3.3,66.8,0.13,0.26,10.6266397492227,Easy
2.0,2,1,2.0,-0.82,Humanities,3,4,0,2,1,3.4,81.4,0.17,0.17,16.448853373523992,Medium
2.6,1,1,4.0,0.87,Humanities,3,2,1,1,0,4.8,72.6,0.15,0.24,9.040484719632413,Easy
3.5,5,0,4.0,-0.44,STEM,9,12,0,1,0,4.3,73.0,0.25,0.28,27.667331030262908,Hard
1.0,0,1,1.0,-0.86,STEM,12,9,1,0,1,4.4,58.6,0.29,0.4,28.20310820031514,Hard
2.2,2,0,3.0,-0.47,Humanities,9,8,1,0,1,3.3,73.9,0.19,0.26,14.254531082264283,Medium
1.0,2,1,2.0,-0.68,Humanities,3,7,1,2,1,4.0,68.0,0.16,0.25,19.765647563481632,Medium
3.7,5,1,4.0,0.72,Humanities,3,8,0,1,0,1.4,89.6,0.09,0.1,6.185541584123501,Easy
2.7,3,1,3.0,-0.48,Humanities,12,13,1,1,1,2.6,78.7,0.17,0.26,20.897938404040243,Medium
2.8,1,0,3.0,0.47,Humanities,12,9,0,2,0,4.3,76.8,0.21,0.22,12.414431092910025,Easy
1.0,1,1,1.0,-1.0,Social Science,9,9,0,0,1,2.3,75.9,0.22,0.35,18.614253341157518,Medium
2.6,2,1,3.0,-0.36,Social Science,6,6,1,1,0,4.5,59.7,0.26,0.38,21.843782151743945,Medium
1.0,5,0,1.0,-1.0,Social Science,9,13,1,2,0,4.7,65.4,0.27,0.34,30.07566224376775,Hard
1.0,1,0,1.0,-1.0,Humanities,6,7,1,0,0,4.8,69.2,0.23,0.31,17.28725357793479,Medium
1.0,4,1,1.0,-1.0,Humanities,3,8,1,0,0,2.5,79.6,0.12,0.22,19.24603425878605,Medium
2.3,1,0,3.0,0.04,Humanities,9,6,1,1,1,3.8,66.5,0.26,0.36,14.78029192157648,Medium
4.5,2,0,4.0,0.41,Social Science,12,12,0,2,1,2.3,76.7,0.11,0.2,13.595437939415081,Medium
2.5,1,1,3.0,-0.19,STEM,3,4,0,2,1,4.7,64.6,0.29,0.36,25.47280450429638,Hard
1.4,3,1,2.0,-0.42,STEM,3,6,1,1,1,3.1,67.6,0.18,0.24,25.9114117157962,Hard
2.7,4,1,3.0,-0.63,STEM,9,11,1,0,0,3.2,60.1,0.3,0.38,29.215240835871015,Hard
1.8,5,1,3.0,-0.68,STEM,9,13,0,1,1,4.2,58.3,0.29,0.4,40.031606213661355,Hard
2.7,4,1,4.0,0.92,Humanities,12,13,0,1,0,4.0,72.9,0.15,0.21,17.470741560302358,Medium
2.0,3,0,3.0,0.22,STEM,12,11,1,0,1,3.4,70.8,0.2,0.24,22.34076560192656,Medium
1.0,3,0,1.0,-0.71,Humanities,9,7,1,2,1,3.1,79.6,0.04,0.16,20.582611029296878,Medium
2.7,2,0,3.0,-0.44,Humanities,9,9,1,0,0,4.9,70.2,0.22,0.26,16.016850893485877,Medium
2.3,5,1,3.0,0.3,Social Science,9,13,1,0,0,3.3,69.6,0.23,0.29,22.129050686749267,Medium
2.6,5,1,3.0,0.67,Social Science,6,11,0,1,0,2.5,82.6,0.13,0.19,14.553357628867376,Medium
3.0,2,0,4.0,0.16,Humanities,3,2,0,1,0,2.7,84.1,0.11,0.18,4.566515009807,Easy
4.2,2,0,5.0,-0.02,STEM,12,11,0,2,0,2.9,69.5,0.25,0.35,21.61892377295415,Medium
2.8,5,1,3.0,0.51,Humanities,9,12,0,1,0,1.6,91.2,0.02,0.02,9.395182821507728,Easy
2.6,5,0,3.0,-0.72,Social Science,9,14,1,1,1,1.8,77.7,0.2,0.31,23.057121603453798,Medium
2.8,2,0,4.0,1.0,STEM,3,5,1,1,0,5.0,63.9,0.3,0.37,21.38882530120855,Medium
2.7,2,1,3.0,-0.62,Humanities,3,4,0,0,1,4.0,67.0,0.24,0.32,14.291718797301932,Medium
2.7,0,1,3.0,-0.32,Social Science,9,7,0,2,0,1.1,90.0,0.07,0.13,4.39241848739961,Easy
1.4,3,0,2.0,-0.5,Social Science,3,7,1,0,0,3.8,80.0,0.1,0.18,15.58775452512756,Medium
1.4,4,1,2.0,-0.82,Social Science,3,6,0,2,0,2.2,73.3,0.21,0.28,19.670768467743642,Medium
1.0,0,1,1.0,-0.91,Social Science,9,6,0,2,1,2.6,84.1,0.17,0.21,13.016734975081064,Easy
1.9,1,0,3.0,-1.0,STEM,9,6,0,1,0,4.1,63.2,0.27,0.4,22.790242282758683,Medium
1.6,2,0,3.0,-0.25,STEM,3,3,1,1,0,4.8,67.7,0.2,0.31,21.705779269996057,Medium
3.3,3,0,4.0,0.2,Social Science,12,11,0,2,0,3.0,73.4,0.16,0.34,16.34113904606149,Medium
1.0,5,0,1.0,-1.0,STEM,12,15,0,1,0,3.7,71.0,0.18,0.23,36.22238111764031,Hard
2.9,4,0,4.0,0.26,Social Science,9,11,1,0,1,3.8,71.2,0.24,0.32,19.877869099095555,Medium
3.0,0,1,3.0,-0.34,Humanities,3,4,1,1,1,4.7,69.3,0.24,0.34,13.843307154185867,Medium
2.6,4,1,3.0,-0.43,Humanities,9,13,1,2,0,1.3,100.0,0.09,0.05,13.348505662783678,Easy
1.0,0,1,2.0,-0.53,Social Science,9,5,1,2,1,2.3,69.4,0.13,0.24,12.902809659237835,Easy
2.5,2,1,3.0,-0.41,Humanities,9,8,0,1,0,2.8,74.1,0.2,0.31,15.675265027529996,Medium
2.6,2,1,4.0,1.0,STEM,3,6,0,0,0,3.3,61.4,0.21,0.35,17.815161821679748,Medium
4.1,0,1,4.0,0.11,STEM,9,5,1,0,1,2.0,83.4,0.13,0.2,1.9633510496928444,Easy
4.4,0,1,4.0,0.39,Humanities,9,5,0,0,1,1.2,97.8,0.0,0.02,-7.3841094649397006,Easy
1.6,1,1,2.0,0.29,STEM,6,7,0,2,0,4.5,65.0,0.17,0.3,23.915421487216488,Medium
3.9,4,0,4.0,0.21,Social Science,9,10,1,2,0,2.7,74.3,0.17,0.22,15.1056195036082,Medium
2.6,0,0,3.0,-0.67,STEM,3,1,0,1,0,3.8,58.8,0.3,0.4,18.50683183413297,Medium
4.2,5,0,5.0,0.32,STEM,6,10,0,0,0,2.2,68.1,0.3,0.4,22.4474780095682,Medium
2.4,4,0,2.0,0.33,STEM,9,11,0,0,0,1.5,75.5,0.12,0.18,15.968555015660558,Medium
2.1,0,1,3.0,-0.07,STEM,9,7,0,2,1,1.3,70.5,0.22,0.33,17.39905008366652,Medium
3.4,0,1,4.0,0.36,Social Science,3,2,0,0,0,2.4,71.3,0.22,0.32,5.874299805855746,Easy
3.1,5,0,4.0,0.04,STEM,9,13,0,0,0,2.1,76.6,0.2,0.24,21.15447031747208,Medium
1.8,2,0,3.0,-0.02,STEM,6,6,0,1,1,3.1,77.0,0.23,0.29,18.567689185425674,Medium
1.0,5,1,1.0,-1.0,Social Science,3,7,0,0,1,1.1,83.0,0.11,0.17,17.32030543063719,Medium
3.7,2,0,4.0,0.53,Humanities,6,7,0,2,0,4.7,71.0,0.28,0.34,13.72482703312877,Medium
2.6,4,1,3.0,-0.77,Humanities,12,14,0,0,0,1.9,80.6,0.14,0.2,18.574752986366487,Medium
1.2,1,1,2.0,-0.35,STEM,3,4,0,0,0,3.6,61.2,0.23,0.34,17.632954860278804,Medium
3.0,2,0,4.0,0.72,STEM,9,10,0,0,0,3.3,66.8,0.28,0.37,19.21562484376735,Medium
1.6,5,1,3.0,-0.29,STEM,3,9,0,1,1,3.3,71.1,0.21,0.29,29.987594015481143,Hard
2.0,1,0,2.0,-0.22,Social Science,9,6,1,2,1,1.4,78.3,0.18,0.29,13.633432982485134,Medium
1.8,3,1,2.0,-0.32,STEM,6,7,1,0,1,2.4,72.5,0.22,0.32,22.8697174440966,Medium
3.2,3,1,4.0,0.13,Social Science,9,9,1,1,0,2.8,67.0,0.2,0.32,17.78105437561975,Medium
1.0,1,0,1.0,-0.17,STEM,9,9,1,0,1,2.8,74.9,0.23,0.24,20.84958188060181,Medium
4.1,4,1,4.0,0.76,STEM,9,12,1,1,1,4.0,61.8,0.17,0.29,29.243501129579304,Hard
1.3,3,0,2.0,-1.0,STEM,9,9,1,2,0,2.2,80.2,0.08,0.14,24.440793482121766,Medium
2.1,3,0,2.0,-0.1,STEM,12,10,0,1,1,1.9,80.0,0.15,0.21,18.916214247534505,Medium
1.0,3,1,1.0,-1.0,Humanities,12,13,1,1,0,3.2,80.9,0.17,0.21,25.127278754663394,Hard
1.0,3,1,1.0,-1.0,STEM,6,9,1,0,0,2.6,74.9,0.21,0.3,29.151816012146586,Hard
2.9,0,0,3.0,-0.51,Humanities,9,5,0,2,1,1.1,88.0,0.18,0.19,6.6734660816941735,Easy
2.3,2,0,3.0,0.31,Social Science,12,10,0,2,0,2.9,76.4,0.18,0.23,12.634277656801926,Easy
4.0,4,1,5.0,1.0,Social Science,3,7,0,1,1,2.5,78.5,0.16,0.24,9.865821673664897,Easy
2.8,4,0,4.0,-0.4,Social Science,9,10,0,1,1,2.7,80.7,0.06,0.16,15.683789067587055,Medium
1.0,4,1,1.0,-0.55,Social Science,9,11,1,0,0,2.5,83.2,0.1,0.15,19.29847798153287,Medium
3.8,0,1,4.0,-0.18,STEM,9,8,0,0,0,2.7,71.6,0.15,0.26,11.284965250167021,Easy
1.7,3,0,2.0,0.44,STEM,3,6,0,1,0,1.2,82.9,0.12,0.1,11.303658116991187,Easy
1.9,5,1,3.0,-0.52,Humanities,12,14,0,2,0,1.5,86.5,0.06,0.11,19.60326513960164,Medium
1.0,0,0,1.0,-0.86,Humanities,9,6,1,0,0,3.9,71.1,0.19,0.29,14.827804042421366,Medium
2.0,2,1,2.0,-0.27,Social Science,3,5,1,0,0,2.4,75.6,0.2,0.27,12.557481156487427,Easy
1.0,3,1,1.0,-0.15,Humanities,12,11,0,1,1,3.2,80.2,0.14,0.21,19.70797178512896,Medium
1.9,1,0,3.0,0.09,Humanities,9,10,1,0,1,2.2,79.3,0.12,0.29,10.872573397557572,Easy
3.5,2,1,4.0,-0.05,STEM,6,9,1,0,1,3.6,60.0,0.29,0.4,27.378548206989546,Hard
3.8,3,0,5.0,0.88,Humanities,9,10,1,1,1,1.3,92.0,0.07,0.08,0.7874564331035958,Easy
2.4,4,0,3.0,-0.64,STEM,12,15,1,0,0,1.7,78.6,0.22,0.23,22.93427261791024,Medium
2.2,5,1,3.0,0.64,Humanities,9,10,1,2,1,4.2,79.3,0.07,0.12,17.74091878012651,Medium
3.5,4,1,3.0,0.46,Social Science,9,11,1,0,1,2.5,79.9,0.17,0.24,15.645163039521774,Medium
1.7,5,0,2.0,-0.53,Humanities,9,13,1,2,0,2.0,78.6,0.15,0.18,24.298701023983106,Medium
2.8,0,1,3.0,0.1,Social Science,9,7,1,1,1,1.1,80.2,0.14,0.21,7.635971833817853,Easy
1.6,0,1,3.0,-0.3,STEM,12,9,1,0,1,3.1,66.7,0.19,0.29,19.604226267309404,Medium
1.8,3,0,2.0,-0.52,STEM,9,9,1,1,0,2.4,78.3,0.11,0.16,23.566582381221952,Medium
3.7,0,0,4.0,-0.02,Social Science,6,5,1,0,0,4.7,71.6,0.18,0.25,8.614503427780011,Easy
2.5,1,0,3.0,0.34,Social Science,12,11,0,1,0,1.1,71.5,0.18,0.32,10.78486276465961,Easy
1.9,2,0,2.0,-0.56,Humanities,9,12,1,0,1,1.4,86.3,0.09,0.11,15.095735623401321,Medium
1.0,1,1,1.0,-1.0,Social Science,3,3,1,1,0,1.3,90.2,0.05,0.09,11.403671635548543,Easy
1.5,4,0,1.0,-0.28,STEM,9,10,1,1,0,4.9,61.7,0.27,0.4,31.428307649580887,Hard
1.5,0,1,2.0,-1.0,Social Science,3,1,1,0,1,4.7,74.0,0.12,0.22,12.411749876844452,Easy
2.1,1,1,3.0,-0.38,Humanities,3,2,0,1,1,1.2,93.0,0.07,0.08,1.1637823825995195,Easy
2.8,4,1,4.0,-0.49,STEM,12,11,0,2,1,4.3,70.4,0.24,0.32,33.44155062493827,Hard
1.6,0,0,3.0,-1.0,Humanities,12,10,0,1,1,4.8,60.1,0.22,0.37,19.396896898008585,Medium
2.2,5,1,3.0,-1.0,Social Science,9,14,1,0,0,1.5,82.9,0.15,0.2,22.15841436503087,Medium
1.8,3,1,2.0,-0.44,Social Science,3,8,0,1,0,3.4,69.0,0.19,0.26,19.582962584437308,Medium
2.4,2,1,3.0,0.55,STEM,3,5,1,2,0,1.7,73.3,0.14,0.2,14.03225014428233,Medium
5.0,0,1,4.0,0.35,STEM,9,5,1,0,0,2.6,67.2,0.25,0.27,8.791399742739419,Easy
4.0,4,0,5.0,0.88,Humanities,6,10,1,1,0,4.5,73.6,0.19,0.31,14.768335472074192,Medium
3.0,2,1,4.0,0.37,STEM,3,6,1,1,1,4.6,66.2,0.18,0.3,23.17773801616631,Medium
1.0,0,1,2.0,-0.23,Social Science,9,5,0,0,1,4.5,68.0,0.25,0.31,13.884125922824083,Medium
1.0,1,0,1.0,-0.57,Humanities,3,5,1,0,1,4.3,69.6,0.3,0.36,18.594411836009876,Medium
2.0,0,0,3.0,-0.83,STEM,9,4,1,0,1,1.1,79.1,0.08,0.14,8.509079168124122,Easy
1.0,5,1,2.0,-1.0,Social Science,3,9,0,0,0,4.6,65.5,0.26,0.36,27.324748137716504,Hard
1.0,5,0,1.0,-0.42,Humanities,9,11,0,1,1,4.0,79.4,0.15,0.19,25.113748082193695,Hard
4.1,5,0,4.0,-0.17,STEM,9,13,0,0,1,3.0,67.6,0.27,0.36,30.476564370249182,Hard
5.0,3,0,5.0,0.57,Social Science,9,10,1,1,1,1.6,75.7,0.17,0.24,11.58143129001462,Easy
2.2,0,0,3.0,0.08,STEM,6,3,1,2,1,4.2,63.6,0.23,0.37,18.659389001756676,Medium
4.0,5,1,4.0,1.0,Humanities,12,15,1,0,1,2.8,75.4,0.25,0.32,20.617869994414733,Medium
